aX,aY,aZ,gX,gY,gZ
0.754,0.054,-0.308,-22.949,164.001,-9.949
0.751,0.032,-0.344,-19.836,154.297,-14.526
0.756,-0.008,-0.398,-16.541,146.667,-19.165
0.776,-0.024,-0.450,-12.512,135.864,-20.813
0.792,-0.062,-0.432,-7.019,119.629,-22.034
0.785,-0.080,-0.405,-1.709,109.619,-22.644
0.785,-0.107,-0.441,4.395,101.501,-23.071
0.794,-0.140,-0.468,8.606,90.759,-23.132
0.795,-0.140,-0.514,11.841,84.412,-21.484
0.800,-0.145,-0.565,13.672,77.087,-19.714
0.804,-0.171,-0.585,11.292,67.505,-18.433
0.814,-0.167,-0.625,6.836,60.974,-15.930
0.834,-0.144,-0.624,2.563,49.805,-12.634
0.839,-0.157,-0.554,-1.099,41.626,-10.986
0.842,-0.172,-0.464,-4.272,32.837,-9.338
0.853,-0.173,-0.402,-7.080,30.640,-6.836
0.861,-0.165,-0.410,-8.057,28.992,-4.517
0.870,-0.164,-0.424,-7.751,26.611,-3.052
0.883,-0.161,-0.424,-8.484,24.597,-2.136
0.891,-0.165,-0.369,-9.033,18.982,-0.916
0.901,-0.142,-0.320,-9.277,16.907,0.732
0.910,-0.138,-0.328,-7.690,15.930,1.831
0.918,-0.137,-0.353,-5.920,13.794,1.892
0.923,-0.145,-0.339,-4.517,13.428,2.258
0.934,-0.135,-0.297,-4.333,8.667,2.930
0.942,-0.104,-0.264,-4.333,8.362,4.089
0.955,-0.087,-0.243,-4.517,5.798,3.784
0.974,-0.042,-0.204,-5.310,7.568,3.113
0.981,-0.021,-0.208,-4.944,6.104,1.099
0.977,-0.048,-0.259,-5.127,7.202,-1.953
0.960,-0.092,-0.264,-4.089,5.188,-4.089
0.963,-0.125,-0.218,-3.601,1.648,-4.578
0.964,-0.122,-0.184,-3.418,-0.916,-3.723
0.955,-0.141,-0.172,-2.014,-1.038,-2.991
0.948,-0.170,-0.179,-0.671,-3.418,-2.441
0.949,-0.168,-0.158,-0.671,-3.357,-0.977
0.960,-0.147,-0.122,-0.610,-2.991,1.953
0.977,-0.139,-0.080,-0.671,-5.188,3.784
0.986,-0.091,-0.065,-1.770,-2.380,5.005
0.990,-0.068,-0.100,-2.258,0.427,5.066
0.990,-0.072,-0.118,-2.869,1.953,3.967
0.981,-0.082,-0.128,-3.174,0.854,3.296
0.980,-0.094,-0.140,-4.150,2.319,3.418
0.983,-0.101,-0.128,-4.517,0.610,4.211
0.982,-0.098,-0.105,-4.944,-0.427,5.127
0.979,-0.092,-0.103,-5.310,0.061,6.042
0.990,-0.081,-0.090,-5.005,0.061,6.714
1.006,-0.055,-0.057,-5.188,0.122,7.263
1.014,-0.011,-0.058,-5.310,1.526,6.897
1.010,-0.008,-0.089,-4.333,2.625,5.188
1.001,-0.034,-0.093,-2.869,2.258,2.869
1.000,-0.055,-0.124,-1.160,2.258,1.648
0.999,-0.080,-0.135,0.183,0.977,1.465
0.998,-0.064,-0.090,0.488,-0.183,2.258
0.996,-0.054,-0.107,0.854,1.038,2.991
1.000,-0.047,-0.112,0.427,1.770,2.747
1.001,-0.031,-0.097,-0.183,1.953,2.625
1.004,-0.020,-0.089,-0.671,0.366,1.831
1.002,-0.033,-0.101,-0.488,3.296,0.732
1.001,-0.036,-0.120,-0.061,1.892,0.061
0.995,-0.045,-0.147,0.427,2.991,-0.244
0.989,-0.063,-0.136,0.916,-0.610,-0.549
0.986,-0.074,-0.132,1.282,0.244,-0.061
0.992,-0.069,-0.122,1.587,-2.625,0.793
0.996,-0.069,-0.105,1.221,-1.953,1.099
0.996,-0.069,-0.096,0.793,0.793,1.282
0.990,-0.061,-0.094,0.793,0.549,1.526
0.997,-0.040,-0.082,0.305,0.549,1.526
1.003,-0.031,-0.096,-0.061,2.502,0.793
1.000,-0.031,-0.108,-0.488,0.610,-0.305
0.997,-0.045,-0.121,-0.549,1.404,-1.465

0.491,-0.172,-2.414,-0.244,-7.935,-11.658
0.377,-0.208,-2.793,-13.000,-57.007,-11.414
0.311,-0.182,-2.682,-29.175,-123.596,-9.521
0.232,-0.293,-2.132,-41.809,-190.308,-11.536
0.209,-0.470,-1.636,-55.908,-229.004,-10.559
0.136,-0.551,-1.459,-62.683,-246.887,-2.808
0.053,-0.677,-1.291,-65.063,-260.193,8.179
-0.008,-0.669,-0.956,-69.214,-279.785,25.696
-0.021,-0.517,-0.582,-71.289,-295.593,48.035
0.044,-0.255,-0.127,-68.970,-314.148,67.688
0.131,0.016,0.274,-62.195,-320.801,81.177
0.207,0.172,0.492,-50.293,-317.627,84.473
0.245,0.231,0.642,-37.292,-314.575,81.787
0.281,0.254,0.907,-28.748,-309.143,77.759
0.368,0.377,1.159,-25.696,-300.171,75.684
0.412,0.454,1.150,-23.682,-285.278,72.266
0.410,0.460,1.089,-22.278,-272.400,65.735
0.413,0.375,1.247,-22.461,-268.250,57.922
0.407,0.326,1.312,-21.912,-259.216,52.795
0.426,0.378,1.363,-21.912,-243.591,51.636
0.421,0.355,1.442,-16.602,-229.065,47.241
0.419,0.288,1.461,-7.446,-215.210,41.687
0.405,0.295,1.555,4.089,-203.247,38.757
0.410,0.297,1.564,18.005,-189.392,35.278
0.413,0.268,1.460,34.668,-177.246,30.396
0.396,0.238,1.440,49.255,-170.471,25.269
0.371,0.174,1.474,58.899,-162.048,19.592
0.356,0.127,1.369,64.697,-151.978,15.381
0.372,0.101,1.259,65.186,-141.602,13.062
0.363,0.115,1.358,62.012,-133.057,12.207
0.349,0.096,1.433,57.312,-125.427,10.620
0.351,0.073,1.541,48.645,-113.586,8.118
0.371,0.062,1.666,39.673,-98.083,7.080
0.386,0.086,1.734,31.189,-78.430,6.653
0.397,0.124,1.737,23.560,-56.396,5.066
0.427,0.153,1.797,16.418,-35.706,2.380
0.439,0.134,1.913,13.428,-16.724,-1.587
0.422,0.096,1.955,15.198,3.662,-5.249
0.394,0.038,1.943,19.226,25.330,-8.118
0.378,0.010,1.926,23.560,45.593,-8.301
0.378,-0.001,1.907,26.733,64.270,-6.470
0.379,-0.020,1.924,28.931,79.712,-4.211
0.368,-0.033,1.874,30.640,94.788,-1.831
0.360,-0.050,1.789,31.738,109.009,1.282
0.386,-0.044,1.751,31.738,121.582,4.944
0.402,0.001,1.732,32.043,135.193,9.277
0.420,0.022,1.654,33.752,147.644,11.719
0.421,0.021,1.567,37.231,160.522,12.390
0.424,-0.004,1.433,37.903,173.706,12.695
0.430,0.015,1.283,38.818,180.481,14.648
0.447,0.023,1.161,37.598,186.096,16.418
0.460,0.055,1.042,32.104,190.796,17.395
0.470,0.061,0.963,25.330,193.604,17.517
0.504,0.103,0.941,14.526,194.153,16.846
0.555,0.158,0.908,4.883,195.557,15.747
0.569,0.141,0.865,2.380,196.960,11.047
0.555,0.095,0.791,2.808,198.914,5.859
0.555,0.067,0.701,1.160,200.928,2.747
0.573,0.055,0.629,-1.282,200.012,0.916
0.575,0.053,0.556,-3.601,198.181,-0.366
0.592,0.037,0.507,-6.042,196.655,-1.770
0.611,0.030,0.474,-10.254,195.740,-2.197
0.612,0.016,0.461,-11.658,195.801,-2.258
0.624,0.061,0.400,-11.047,199.341,-2.319
0.660,0.091,0.360,-12.268,200.867,-3.235
0.681,0.082,0.343,-11.719,199.158,-5.737
0.666,0.082,0.276,-10.437,198.425,-7.690
0.658,0.052,0.089,-9.888,199.219,-10.010
0.661,-0.000,0.005,-11.353,194.397,-12.573
0.666,-0.038,-0.019,-12.146,185.913,-12.817
0.666,-0.042,-0.106,-14.038,181.641,-11.597
0.690,-0.007,-0.160,-16.052,176.575,-10.376
0.715,0.023,-0.168,-16.663,169.800,-11.292
0.732,0.030,-0.222,-17.212,167.419,-13.489
0.729,0.021,-0.280,-17.700,164.490,-15.869
0.729,-0.010,-0.332,-16.296,157.288,-18.066
0.719,-0.062,-0.414,-14.954,146.912,-19.653
0.728,-0.111,-0.475,-15.259,138.245,-19.470
0.745,-0.122,-0.516,-15.137,129.272,-17.273
0.750,-0.110,-0.594,-14.099,120.056,-14.954
0.763,-0.112,-0.626,-13.550,105.774,-13.489
0.782,-0.114,-0.636,-14.282,92.957,-12.085
0.796,-0.092,-0.641,-14.832,83.679,-10.925
0.804,-0.082,-0.655,-13.428,73.364,-10.742
0.817,-0.095,-0.624,-13.855,59.998,-11.169
0.840,-0.083,-0.574,-14.709,47.607,-11.169
0.850,-0.091,-0.566,-15.198,42.664,-11.475
0.845,-0.113,-0.588,-15.930,34.912,-12.146
0.840,-0.153,-0.593,-16.296,28.381,-12.207
0.833,-0.190,-0.585,-16.357,23.132,-10.803
0.839,-0.187,-0.560,-15.747,13.794,-8.179
0.863,-0.161,-0.495,-15.076,4.578,-5.615
0.881,-0.157,-0.405,-12.939,-0.671,-4.395
0.886,-0.146,-0.365,-11.658,-0.183,-3.845
0.898,-0.152,-0.347,-10.620,0.732,-3.418
0.913,-0.151,-0.305,-8.728,-0.793,-2.930
0.921,-0.133,-0.266,-6.592,-2.319,-2.380
0.931,-0.112,-0.262,-5.859,-3.662,-2.258
0.942,-0.110,-0.251,-5.188,-2.808,-2.563
0.944,-0.122,-0.248,-3.357,-0.061,-3.235
0.948,-0.135,-0.239,-1.526,0.916,-3.540
0.934,-0.167,-0.258,-0.671,1.099,-3.479
0.927,-0.182,-0.246,-0.549,-0.916,-2.625
0.948,-0.159,-0.199,-1.587,-3.296,-1.099
0.964,-0.118,-0.183,-2.319,-0.305,0.366
0.961,-0.103,-0.180,-2.930,3.479,0.183
0.955,-0.123,-0.195,-3.540,4.456,-0.854
0.962,-0.120,-0.185,-3.540,2.625,-1.038
0.965,-0.112,-0.184,-3.479,1.221,-1.160
0.961,-0.111,-0.226,-3.479,-0.305,-1.587
0.958,-0.134,-0.206,-3.479,-1.587,-2.075
0.970,-0.124,-0.162,-3.662,-2.686,-1.587
0.977,-0.125,-0.145,-3.601,-2.197,-0.732
0.973,-0.131,-0.140,-3.479,-1.343,-0.366
0.963,-0.141,-0.144,-2.625,-1.831,0.244
0.961,-0.151,-0.152,-1.282,-3.540,0.854
0.972,-0.140,-0.124,-0.793,-4.272,2.197
0.978,-0.122,-0.122,-1.404,-3.723,3.357
0.984,-0.107,-0.106,-1.221,-3.174,3.784

0.378,-0.228,-3.223,19.043,5.005,-16.479
0.256,-0.342,-3.234,-11.108,-75.623,-16.541
0.218,-0.344,-2.501,-48.462,-162.415,-10.315
0.172,-0.388,-1.709,-71.533,-222.107,-3.723
0.154,-0.548,-1.200,-72.388,-248.535,-1.404
0.122,-0.776,-0.974,-65.552,-252.563,5.554
0.081,-0.828,-0.898,-56.580,-250.183,22.705
0.037,-0.857,-0.826,-46.265,-252.686,41.931
-0.041,-0.882,-0.846,-34.973,-257.141,61.523
-0.130,-0.749,-0.850,-28.381,-269.043,85.999
-0.137,-0.393,-0.384,-28.687,-295.959,111.816
-0.027,0.094,0.156,-30.640,-316.956,129.578
0.125,0.379,0.542,-29.602,-323.608,132.568
0.263,0.623,0.656,-23.682,-315.674,126.709
0.339,0.736,0.821,-15.198,-313.293,115.112
0.366,0.728,0.921,-6.897,-308.044,96.924
0.379,0.750,0.862,-2.991,-298.828,81.299
0.376,0.704,0.964,-3.235,-300.293,66.650
0.357,0.583,1.232,-4.822,-301.697,52.795
0.349,0.490,1.469,-8.179,-288.330,43.030
0.349,0.465,1.622,-9.583,-265.808,36.011
0.333,0.437,1.579,-5.737,-239.380,30.151
0.318,0.424,1.901,1.709,-228.516,25.757
0.332,0.450,2.219,14.954,-214.233,21.667
0.339,0.423,2.438,31.128,-191.956,17.578
0.330,0.391,2.595,45.959,-167.969,11.353
0.346,0.364,2.742,54.871,-143.005,7.751
0.377,0.400,2.940,55.359,-115.906,5.005
0.436,0.461,3.162,50.293,-83.130,1.404
0.492,0.529,3.222,41.931,-40.833,-4.333
0.517,0.500,3.160,34.912,3.540,-13.123
0.501,0.392,3.101,31.494,44.067,-22.583
0.482,0.276,3.127,31.860,81.970,-28.687
0.473,0.226,2.905,37.537,124.390,-30.640
0.425,0.140,2.526,50.171,165.344,-32.593
0.358,-0.007,2.208,63.049,199.341,-34.180
0.292,-0.074,1.863,69.153,226.135,-30.762
0.274,-0.104,1.553,70.190,245.972,-24.048
0.286,-0.074,1.276,67.932,257.385,-17.029
0.312,-0.061,1.051,64.880,260.803,-11.292
0.302,-0.054,0.814,59.448,261.108,-7.446
0.321,-0.045,0.613,54.321,261.475,-3.906
0.350,-0.028,0.465,50.415,256.592,-2.136
0.360,-0.085,0.374,50.354,248.718,-1.953
0.386,-0.099,0.276,47.974,238.770,0.549
0.444,-0.050,0.240,41.626,230.469,5.249
0.507,0.004,0.232,36.316,223.877,8.301
0.531,0.021,0.157,33.936,218.018,8.423
0.564,0.043,0.082,30.273,216.064,7.202
0.571,0.030,0.012,25.696,214.783,5.371
0.582,0.013,-0.094,19.592,208.679,4.333
0.599,0.024,-0.231,10.254,204.346,4.456
0.619,-0.022,-0.300,0.793,198.364,4.150
0.641,-0.060,-0.265,-11.780,186.157,4.761
0.669,-0.024,-0.279,-23.621,179.260,7.935
0.703,-0.040,-0.275,-33.752,175.476,8.789
0.718,-0.024,-0.288,-39.734,168.030,8.301
0.734,0.006,-0.323,-41.504,165.955,7.324
0.752,0.014,-0.364,-40.405,157.532,4.761
0.760,-0.003,-0.383,-34.180,145.752,1.160
0.768,-0.030,-0.409,-23.560,135.071,-1.831
0.782,-0.058,-0.389,-14.587,123.169,-3.845
0.781,-0.075,-0.387,-7.080,115.356,-5.310
0.778,-0.116,-0.452,-2.319,108.215,-6.348
0.777,-0.131,-0.517,0.000,103.027,-5.737
0.807,-0.098,-0.507,-0.183,92.834,-3.357
0.811,-0.056,-0.543,-0.671,86.853,-2.258
0.828,-0.050,-0.576,-1.221,78.613,-2.258
0.839,-0.033,-0.604,-2.014,70.801,-2.441
0.847,-0.040,-0.653,-3.967,60.486,-3.113
0.855,-0.070,-0.616,-6.104,50.293,-3.601
0.861,-0.083,-0.514,-7.629,38.757,-3.052
0.879,-0.091,-0.394,-7.568,31.372,-2.319
0.888,-0.082,-0.369,-7.080,31.067,-1.648
0.897,-0.065,-0.381,-5.737,27.893,-0.793
0.911,-0.050,-0.387,-3.479,26.550,-0.549
0.926,-0.050,-0.354,-0.488,20.203,-1.221
0.924,-0.046,-0.344,0.732,19.714,-1.648
0.924,-0.062,-0.315,2.319,17.334,-2.258
0.938,-0.061,-0.329,2.319,18.066,-2.319
0.940,-0.043,-0.344,2.441,18.982,-2.258
0.927,-0.060,-0.340,2.563,14.954,-2.563
0.927,-0.071,-0.354,1.648,15.137,-2.808
0.934,-0.069,-0.342,0.305,10.132,-2.380
0.936,-0.069,-0.315,0.305,9.033,-2.197
0.932,-0.085,-0.313,0.854,6.165,-2.136
0.933,-0.075,-0.348,-0.366,6.592,-1.587
0.945,-0.053,-0.368,-2.625,6.042,-0.671
0.951,-0.057,-0.322,-4.028,-0.305,-0.977
0.951,-0.065,-0.299,-5.554,-0.793,-0.977
0.959,-0.062,-0.273,-7.690,-2.747,-0.977
0.968,-0.050,-0.247,-8.789,-2.625,-1.099
0.966,-0.071,-0.212,-7.935,-1.465,-1.831
0.961,-0.086,-0.197,-6.165,-2.014,-2.136
0.959,-0.077,-0.222,-4.456,-1.343,-2.197
0.961,-0.072,-0.244,-3.113,1.160,-2.197
0.959,-0.072,-0.227,-1.343,-1.709,-2.258
0.958,-0.083,-0.210,0.305,-2.075,-2.380
0.957,-0.082,-0.217,0.366,-0.061,-2.380
0.966,-0.077,-0.240,-0.549,-1.282,-2.258
0.967,-0.073,-0.254,-1.831,0.977,-2.197
0.967,-0.099,-0.213,-1.892,-1.282,-2.136
0.954,-0.106,-0.217,-2.747,-1.404,-1.892
0.953,-0.120,-0.238,-2.686,2.075,-1.282
0.957,-0.109,-0.214,-1.831,-1.221,-0.122
0.964,-0.083,-0.213,-1.526,-1.770,1.221
0.959,-0.080,-0.227,-0.854,0.549,1.404
0.957,-0.093,-0.228,-0.122,-1.770,0.732
0.961,-0.097,-0.225,-0.183,-1.526,0.916
0.969,-0.089,-0.221,-0.183,-0.732,1.709
0.970,-0.083,-0.202,-0.977,-3.418,2.502
0.971,-0.076,-0.172,-1.770,-2.625,2.686
0.979,-0.063,-0.152,-2.197,-1.465,3.296
0.997,-0.026,-0.146,-2.563,-1.831,3.357
1.007,-0.004,-0.160,-2.502,-0.061,2.563
1.004,-0.002,-0.181,-3.296,0.061,0.732
0.998,-0.024,-0.192,-3.418,0.732,-1.099
0.993,-0.049,-0.183,-3.296,0.732,-2.136
0.990,-0.059,-0.185,-2.808,0.061,-2.197

0.457,-0.075,-2.530,-13.489,-58.105,-19.104
0.368,-0.091,-2.309,-34.546,-119.812,-20.203
0.267,-0.139,-2.105,-49.500,-170.105,-22.156
0.175,-0.181,-2.168,-60.120,-205.688,-21.606
0.072,-0.249,-1.977,-67.200,-246.765,-21.118
-0.031,-0.516,-1.547,-67.139,-288.879,-22.583
-0.110,-0.719,-1.236,-64.941,-313.416,-13.977
-0.210,-0.679,-1.357,-62.622,-323.730,6.653
-0.301,-0.597,-1.389,-66.833,-341.370,28.442
-0.356,-0.518,-0.795,-73.120,-376.953,47.485
-0.361,-0.295,-0.274,-71.594,-401.672,68.359
-0.302,-0.016,0.056,-60.913,-412.598,84.717
-0.222,0.061,0.698,-41.321,-425.110,90.210
-0.108,0.141,1.145,-14.099,-423.706,90.149
-0.015,0.237,1.215,15.564,-403.748,88.440
0.013,0.360,1.064,40.588,-381.592,82.336
0.049,0.504,1.024,47.424,-365.417,73.730
0.040,0.514,1.243,40.771,-355.347,60.120
0.033,0.457,1.516,29.785,-342.529,45.776
0.054,0.353,1.917,19.409,-321.655,33.691
0.043,0.262,2.318,8.545,-288.208,25.330
0.040,0.305,2.520,-8.057,-242.493,21.851
0.050,0.373,2.755,-30.029,-197.266,18.616
0.081,0.479,3.105,-54.504,-154.480,14.526
0.174,0.568,3.506,-73.059,-117.065,9.460
0.237,0.664,3.876,-74.402,-78.003,2.197
0.251,0.605,4.000,-57.312,-38.025,-7.751
0.269,0.467,4.000,-30.884,5.310,-17.822
0.283,0.334,4.000,-4.456,45.227,-21.790
0.283,0.322,3.870,19.836,91.614,-20.874
0.290,0.363,3.520,42.969,139.771,-18.982
0.282,0.346,3.180,59.509,187.927,-20.813
0.269,0.290,2.861,72.205,227.051,-24.658
0.225,0.238,2.383,79.651,264.404,-28.687
0.162,0.133,1.862,80.566,297.974,-31.555
0.086,0.041,1.436,75.439,317.139,-31.799
0.079,0.026,1.058,69.275,324.707,-28.503
0.117,0.033,0.755,63.171,325.073,-24.841
0.145,0.076,0.529,59.082,319.031,-22.339
0.162,0.050,0.389,58.838,306.946,-22.583
0.158,-0.000,0.283,60.059,290.833,-23.621
0.173,-0.065,0.173,61.890,278.381,-23.499
0.225,-0.097,0.092,63.110,268.921,-20.203
0.269,-0.094,0.020,62.256,258.972,-15.320
0.283,-0.112,-0.169,61.523,256.958,-11.353
0.300,-0.165,-0.374,56.885,249.573,-8.057
0.353,-0.196,-0.518,46.509,238.464,-3.479
0.419,-0.183,-0.616,33.142,226.990,3.052
0.490,-0.136,-0.637,20.508,209.778,9.827
0.552,-0.079,-0.638,8.423,195.129,14.221
0.628,-0.003,-0.677,-4.272,184.143,15.991
0.670,0.050,-0.826,-17.761,173.218,14.893
0.702,0.052,-0.921,-29.419,156.128,11.414
0.758,0.071,-0.796,-35.828,130.371,8.606
0.823,0.091,-0.596,-39.795,106.812,4.944
0.852,0.085,-0.487,-37.781,92.896,-0.488
0.852,0.028,-0.436,-29.785,84.473,-7.019
0.853,-0.027,-0.396,-20.813,76.355,-12.878
0.873,-0.039,-0.371,-12.085,69.885,-16.052
0.877,-0.062,-0.299,-4.089,62.866,-18.494
0.856,-0.102,-0.322,2.991,61.829,-20.813
0.843,-0.174,-0.353,6.531,60.608,-22.095
0.870,-0.156,-0.328,5.127,58.411,-19.470
0.890,-0.134,-0.277,3.418,54.810,-16.113
0.884,-0.140,-0.257,3.479,54.688,-14.893
0.871,-0.182,-0.291,3.540,55.176,-14.709
0.853,-0.232,-0.383,2.991,58.105,-13.123
0.860,-0.238,-0.417,-0.366,53.101,-9.155
0.882,-0.178,-0.403,-5.005,49.805,-3.906
0.897,-0.136,-0.422,-8.545,43.518,-1.648
0.896,-0.146,-0.440,-10.376,40.344,-1.526
0.900,-0.171,-0.451,-11.292,33.875,-1.282
0.915,-0.136,-0.420,-11.292,26.672,0.366
0.926,-0.124,-0.354,-9.033,19.836,0.427
0.919,-0.159,-0.348,-4.883,15.686,-1.404
0.907,-0.177,-0.364,-0.854,13.184,-1.648
0.917,-0.157,-0.307,2.441,6.775,-0.671
0.941,-0.123,-0.243,4.150,3.601,-0.122
0.949,-0.114,-0.242,5.188,3.357,-0.793
0.936,-0.137,-0.265,4.944,3.479,-2.075
0.931,-0.157,-0.246,3.235,2.380,-2.258
0.935,-0.158,-0.246,1.709,1.892,-2.075
0.935,-0.158,-0.274,0.610,1.038,-1.526
0.923,-0.179,-0.270,-0.549,0.122,-1.282
0.930,-0.196,-0.258,-1.465,-1.404,-0.183
0.935,-0.190,-0.244,-2.136,-2.625,1.587
0.941,-0.179,-0.259,-2.930,-2.869,3.418
0.936,-0.173,-0.260,-3.784,-2.991,4.822
0.942,-0.165,-0.245,-5.127,-4.517,6.104
0.957,-0.134,-0.208,-5.798,-7.202,7.507
0.979,-0.094,-0.155,-5.615,-8.179,8.118
0.992,-0.074,-0.118,-5.493,-7.812,7.263
0.991,-0.076,-0.116,-4.700,-6.042,5.493
0.990,-0.094,-0.113,-3.662,-4.150,3.601
0.983,-0.099,-0.139,-2.747,-3.967,2.686
0.979,-0.124,-0.136,-1.648,-4.333,1.892
0.982,-0.109,-0.108,-0.549,-5.310,2.075
0.989,-0.100,-0.118,0.183,-4.089,1.953
0.993,-0.100,-0.132,0.000,-4.150,0.977
0.996,-0.092,-0.112,0.366,-3.784,0.488
0.994,-0.124,-0.073,0.488,-4.578,-0.183
0.986,-0.130,-0.098,-0.061,-1.587,-0.244
0.981,-0.142,-0.127,-0.977,-0.854,0.549
0.983,-0.145,-0.104,-1.709,-1.648,1.953
0.982,-0.132,-0.096,-2.258,-1.465,3.662
0.981,-0.134,-0.102,-2.258,-1.587,4.639
0.986,-0.119,-0.088,-1.831,0.366,5.249
0.987,-0.101,-0.105,-1.038,-1.160,5.615
0.995,-0.098,-0.092,-0.916,-1.465,5.188
0.998,-0.094,-0.078,-0.305,-0.366,4.822
0.996,-0.086,-0.098,0.000,0.244,4.272
1.001,-0.091,-0.081,-0.305,0.854,3.784
1.005,-0.076,-0.074,-0.549,0.916,3.784
1.003,-0.067,-0.082,-1.526,3.357,3.723
1.001,-0.066,-0.089,-1.709,2.563,2.686
0.995,-0.086,-0.107,-1.404,4.883,1.770
0.991,-0.100,-0.122,-1.221,3.113,1.343
0.988,-0.108,-0.114,-1.526,3.113,1.648
0.984,-0.104,-0.115,-1.343,4.578,2.380

0.275,0.027,-3.365,44.312,-62.256,-7.080
0.139,-0.045,-3.500,21.606,-142.029,-11.108
0.009,-0.141,-2.843,-8.728,-231.506,-11.841
-0.110,-0.348,-1.956,-32.227,-299.438,-9.949
-0.197,-0.387,-1.521,-45.166,-330.261,-0.061
-0.225,-0.428,-1.325,-53.101,-345.764,13.672
-0.273,-0.396,-1.109,-58.716,-360.657,28.076
-0.351,-0.289,-1.017,-60.730,-374.878,44.006
-0.427,-0.211,-0.710,-58.716,-394.104,57.068
-0.499,-0.077,-0.429,-52.002,-416.016,67.993
-0.534,-0.003,0.013,-41.199,-432.678,75.439
-0.472,0.026,0.837,-25.452,-453.308,78.735
-0.281,0.261,1.532,-7.446,-452.087,84.045
-0.045,0.408,2.101,6.226,-429.260,81.665
0.103,0.584,2.186,15.076,-387.024,73.486
0.130,0.633,1.858,9.827,-338.623,59.875
0.187,0.655,1.929,-9.033,-304.138,43.640
0.214,0.728,2.285,-27.466,-280.640,28.625
0.255,0.651,2.557,-35.583,-252.136,11.292
0.240,0.530,2.772,-28.870,-218.323,-4.089
0.194,0.427,2.887,-13.123,-186.829,-14.771
0.153,0.328,3.067,-2.502,-156.860,-21.545
0.147,0.266,3.369,2.136,-130.554,-24.170
0.173,0.262,3.743,4.517,-98.938,-23.926
0.210,0.337,3.995,8.545,-56.519,-22.278
0.255,0.374,4.000,12.512,-9.155,-23.376
0.307,0.382,4.000,19.287,45.288,-27.405
0.322,0.362,4.000,31.799,105.957,-32.410
0.274,0.323,3.700,49.316,169.800,-39.673
0.197,0.255,3.124,66.223,228.271,-45.959
0.116,0.079,2.641,72.876,273.315,-51.025
0.040,-0.031,2.171,73.303,309.937,-49.805
-0.025,-0.078,1.668,71.228,341.919,-43.457
-0.051,-0.103,1.194,66.895,362.122,-36.133
-0.083,-0.147,0.656,67.810,368.469,-30.884
-0.075,-0.215,0.316,68.237,358.032,-26.733
-0.025,-0.248,0.165,66.589,335.510,-19.592
0.046,-0.182,0.052,62.561,313.904,-10.681
0.140,-0.123,-0.081,59.509,296.631,-3.540
0.198,-0.116,-0.213,57.617,282.654,-1.404
0.240,-0.098,-0.397,52.856,271.790,2.197
0.303,-0.059,-0.474,44.067,253.662,5.554
0.370,-0.055,-0.548,34.729,234.558,7.324
0.429,-0.061,-0.650,26.062,216.492,8.423
0.497,-0.042,-0.693,16.113,199.158,9.949
0.563,-0.028,-0.739,6.348,183.472,11.230
0.625,-0.006,-0.736,-6.104,163.513,11.658
0.686,0.025,-0.715,-19.836,148.621,11.780
0.737,0.020,-0.616,-32.166,132.935,10.376
0.767,-0.010,-0.518,-41.443,122.437,7.751
0.805,-0.014,-0.474,-47.180,112.854,6.042
0.828,-0.008,-0.439,-48.340,105.957,4.395
0.833,-0.024,-0.420,-43.030,101.013,1.526
0.833,-0.076,-0.437,-36.682,94.116,-1.526
0.839,-0.108,-0.405,-31.555,84.106,-2.625
0.854,-0.095,-0.368,-26.550,77.515,-2.319
0.865,-0.108,-0.334,-19.531,74.646,-2.563
0.868,-0.118,-0.314,-14.648,69.519,-3.174
0.866,-0.092,-0.339,-11.536,69.519,-2.808
0.869,-0.114,-0.360,-6.897,65.063,-3.540
0.861,-0.136,-0.409,-3.601,60.120,-4.517
0.846,-0.154,-0.485,-1.160,58.044,-3.723
0.851,-0.193,-0.500,0.183,48.767,-2.563
0.865,-0.184,-0.477,-1.282,42.053,0.122
0.884,-0.162,-0.433,-4.089,33.997,3.723
0.902,-0.137,-0.376,-7.324,30.762,6.714
0.923,-0.102,-0.280,-10.620,25.635,8.301
0.949,-0.044,-0.256,-12.573,25.146,9.094
0.956,-0.024,-0.263,-11.780,22.766,7.385
0.959,-0.040,-0.270,-9.155,22.278,4.028
0.957,-0.042,-0.284,-7.324,18.738,1.404
0.947,-0.063,-0.295,-4.578,17.395,-1.099
0.952,-0.099,-0.294,-0.671,10.620,-2.747
0.960,-0.102,-0.229,1.831,6.592,-2.991
0.958,-0.116,-0.177,3.601,2.747,-3.296
0.943,-0.145,-0.194,5.310,5.371,-3.723
0.939,-0.163,-0.206,5.920,4.456,-2.808
0.943,-0.147,-0.209,4.456,2.441,-1.099
0.947,-0.141,-0.226,2.869,3.967,0.671
0.947,-0.143,-0.183,1.282,0.427,1.953
0.952,-0.127,-0.162,0.061,-0.610,3.235
0.961,-0.120,-0.158,-0.854,3.174,4.272
0.963,-0.108,-0.158,-1.099,2.869,4.944
0.970,-0.077,-0.176,-1.709,4.639,5.371
0.981,-0.078,-0.188,-1.831,5.981,4.944
0.985,-0.075,-0.174,-1.587,3.052,4.272
0.981,-0.062,-0.178,-1.465,1.160,4.089
0.989,-0.076,-0.145,-1.709,2.625,3.052
0.993,-0.061,-0.142,-1.404,1.831,2.686
